Charger ID,Timestep,Load,Traffic,Max Load
18,340,0,0,66000
18,341,0,0,66000
18,342,0,0,66000
18,343,0,0,66000
18,344,0,0,66000
18,345,0,0,66000
18,346,0,0,66000
18,347,0,0,66000
18,348,0,0,66000
18,349,0,0,66000
18,350,0,0,66000
18,351,0,0,66000
18,352,0,0,66000
18,353,0,0,66000
18,354,0,0,66000
20,320,12500,1,66000
20,321,12500,1,66000
20,322,12500,1,66000
20,323,12500,1,66000
20,324,12500,1,66000
20,325,12500,1,66000
20,326,12500,1,66000
20,327,12500,1,66000
20,328,0,0,66000
20,329,0,0,66000
20,330,0,0,66000
20,331,0,0,66000
20,332,0,0,66000
20,333,0,0,66000
20,334,0,0,66000
20,335,0,0,66000
20,336,0,0,66000
20,337,0,0,66000
20,338,0,0,66000
20,339,0,0,66000
20,340,0,0,66000
20,341,0,0,66000
20,342,0,0,66000
20,343,0,0,66000
20,344,0,0,66000
20,345,0,0,66000
20,346,0,0,66000
20,347,0,0,66000
20,348,0,0,66000
20,349,0,0,66000
20,350,0,0,66000
20,351,0,0,66000
20,352,0,0,66000
20,353,0,0,66000
20,354,0,0,66000
35,320,12500,1,66000
35,321,12500,1,66000
35,322,12500,1,66000
35,323,12500,1,66000
35,324,12500,1,66000
35,325,12500,1,66000
35,326,12500,1,66000
35,327,12500,1,66000
35,328,12500,1,66000
35,329,0,0,66000
35,330,0,0,66000
35,331,0,0,66000
35,332,0,0,66000
35,333,0,0,66000
35,334,0,0,66000
35,335,0,0,66000
35,336,0,0,66000
35,337,0,0,66000
35,338,0,0,66000
35,339,0,0,66000
35,340,0,0,66000
35,341,0,0,66000
35,342,0,0,66000
35,343,0,0,66000
35,344,0,0,66000
35,345,0,0,66000
35,346,0,0,66000
35,347,0,0,66000
35,348,0,0,66000
35,349,0,0,66000
35,350,0,0,66000
35,351,0,0,66000
35,352,0,0,66000
35,353,0,0,66000
35,354,0,0,66000
44,320,0,0,66000
44,321,12500,1,66000
44,322,12500,1,66000
44,323,12500,1,66000
44,324,12500,1,66000
44,325,12500,1,66000
44,326,12500,1,66000
44,327,12500,1,66000
44,328,12500,1,66000
44,329,12500,1,66000
44,330,12500,1,66000
44,331,12500,1,66000
44,332,0,0,66000
44,333,0,0,66000
44,334,0,0,66000
44,335,0,0,66000
44,336,0,0,66000
44,337,0,0,66000
44,338,0,0,66000
44,339,0,0,66000
44,340,0,0,66000
44,341,0,0,66000
44,342,0,0,66000
44,343,0,0,66000
44,344,0,0,66000
44,345,0,0,66000
44,346,0,0,66000
44,347,0,0,66000
44,348,0,0,66000
44,349,0,0,66000
44,350,0,0,66000
44,351,0,0,66000
44,352,0,0,66000
44,353,0,0,66000
44,354,0,0,66000
12,320,0,0,66000
12,321,0,0,66000
12,322,0,0,66000
12,323,0,0,66000
12,324,0,0,66000
12,325,0,0,66000
12,326,0,0,66000
12,327,0,0,66000
12,328,0,0,66000
12,329,0,0,66000
12,330,0,0,66000
12,331,0,0,66000
12,332,0,0,66000
12,333,0,0,66000
12,334,0,0,66000
12,335,0,0,66000
12,336,0,0,66000
12,337,0,0,66000
12,338,0,0,66000
12,339,0,0,66000
12,340,0,0,66000
12,341,0,0,66000
12,342,0,0,66000
12,343,0,0,66000
12,344,0,0,66000
12,345,0,0,66000
12,346,0,0,66000
12,347,0,0,66000
12,348,0,0,66000
12,349,0,0,66000
12,350,0,0,66000
12,351,0,0,66000
12,352,0,0,66000
12,353,0,0,66000
12,354,0,0,66000
36,320,0,0,66000
36,321,0,0,66000
36,322,12500,1,66000
36,323,12500,1,66000
36,324,12500,1,66000
36,325,12500,1,66000
36,326,12500,1,66000
36,327,12500,1,66000
36,328,12500,1,66000
36,329,12500,1,66000
36,330,12500,1,66000
36,331,12500,1,66000
36,332,12500,1,66000
36,333,12500,1,66000
36,334,12500,1,66000
36,335,12500,1,66000
36,336,0,0,66000
36,337,0,0,66000
36,338,0,0,66000
36,339,0,0,66000
36,340,0,0,66000
36,341,0,0,66000
36,342,0,0,66000
36,343,0,0,66000
36,344,0,0,66000
36,345,0,0,66000
36,346,0,0,66000
36,347,0,0,66000
36,348,0,0,66000
36,349,0,0,66000
36,350,0,0,66000
36,351,0,0,66000
36,352,0,0,66000
36,353,0,0,66000
36,354,0,0,66000
42,320,0,0,66000
42,321,25000,2,66000
42,322,25000,2,66000
42,323,25000,2,66000
42,324,25000,2,66000
42,325,25000,2,66000
42,326,25000,2,66000
42,327,25000,2,66000
42,328,25000,2,66000
42,329,25000,2,66000
42,330,25000,2,66000
42,331,25000,2,66000
42,332,25000,2,66000
42,333,0,0,66000
42,334,0,0,66000
42,335,0,0,66000
42,336,0,0,66000
42,337,0,0,66000
42,338,0,0,66000
42,339,0,0,66000
42,340,0,0,66000
42,341,0,0,66000
42,342,0,0,66000
42,343,0,0,66000
42,344,0,0,66000
42,345,0,0,66000
42,346,0,0,66000
42,347,0,0,66000
42,348,0,0,66000
42,349,0,0,66000
42,350,0,0,66000
42,351,0,0,66000
42,352,0,0,66000
42,353,0,0,66000
42,354,0,0,66000
77,320,0,0,66000
77,321,0,0,66000
77,322,0,0,66000
77,323,0,0,66000
77,324,0,0,66000
77,325,0,0,66000
77,326,0,0,66000
77,327,0,0,66000
77,328,0,0,66000
77,329,0,0,66000
77,330,0,0,66000
77,331,0,0,66000
77,332,0,0,66000
77,333,0,0,66000
77,334,0,0,66000
77,335,0,0,66000
77,336,0,0,66000
77,337,0,0,66000
77,338,0,0,66000
77,339,0,0,66000
77,340,0,0,66000
77,341,0,0,66000
77,342,0,0,66000
77,343,0,0,66000
77,344,0,0,66000
77,345,0,0,66000
77,346,0,0,66000
77,347,0,0,66000
77,348,0,0,66000
77,349,0,0,66000
77,350,0,0,66000
77,351,0,0,66000
77,352,0,0,66000
77,353,0,0,66000
77,354,0,0,66000
17,320,0,0,66000
17,321,0,0,66000
17,322,0,0,66000
17,323,0,0,66000
17,324,0,0,66000
17,325,0,0,66000
17,326,0,0,66000
17,327,0,0,66000
17,328,0,0,66000
17,329,0,0,66000
17,330,0,0,66000
17,331,0,0,66000
17,332,0,0,66000
17,333,0,0,66000
17,334,0,0,66000
17,335,0,0,66000
17,336,0,0,66000
17,337,0,0,66000
17,338,0,0,66000
17,339,0,0,66000
17,340,0,0,66000
17,341,0,0,66000
17,342,0,0,66000
17,343,0,0,66000
17,344,0,0,66000
17,345,0,0,66000
17,346,0,0,66000
17,347,0,0,66000
17,348,0,0,66000
17,349,0,0,66000
17,350,0,0,66000
17,351,0,0,66000
17,352,0,0,66000
17,353,0,0,66000
17,354,0,0,66000
